Date,close,volume,sentiment_sector,sentiment_direct_PLX
2020-03-18,34.85,880510.0,0.2925112311107417,0.0
2020-03-19,33.19,510280.0,-0.23902148976922039,0.0
2020-03-20,33.61,381290.0,0.12750187385827302,0.0
2020-03-21,33.61,381290.0,-0.21990685102840257,0.0
2020-03-22,33.61,381290.0,-0.45203415071591735,0.0
2020-03-23,31.29,585750.0,-0.49065508099738514,0.0
2020-03-24,31.04,1147220.0,-0.14800761453807362,0.0
2020-03-25,33.19,469810.0,0.6969823550898582,0.0
2020-03-26,32.65,418920.0,0.2193122543394566,0.0
2020-03-27,32.7,713230.0,0.35421187710016966,0.0
2020-03-28,32.7,713230.0,-0.925115934573114,0.0
2020-03-29,32.7,713230.0,-0.44321775250136847,0.0
2020-03-30,31.21,728950.0,-0.5582938120700419,0.0
2020-03-31,31.82,383160.0,0.4036477129440755,0.0
2020-04-01,33.92,595360.0,0.6371517938096076,0.0
2020-04-02,33.92,595360.0,-0.16603041265625507,0.0
2020-04-03,34.79,851510.0,0.6688545513432473,0.0
2020-04-04,34.79,851510.0,0.2796262804418802,0.0
2020-04-05,34.79,851510.0,-0.3204933729333183,0.0
2020-04-06,34.96,1924660.0,0.4375779905822128,-0.8666253946721554
2020-04-07,33.87,1194700.0,0.0,0.0
2020-04-08,33.48,941540.0,-0.18062734763537128,0.0
2020-04-09,34.87,1936030.0,-0.23366396334022282,0.0
2020-04-10,35.53,1638300.0,0.349835574394092,0.0
2020-04-11,35.53,1638300.0,0.0,0.0
2020-04-12,35.53,1638300.0,0.6920447889715433,0.0
2020-04-13,35.18,1328310.0,0.6111594075337052,0.0
2020-04-14,34.53,1122090.0,0.37331052187697156,0.0
2020-04-15,34.79,1210150.0,0.6944129542292407,0.0
2020-04-16,35.75,1953570.0,0.3141787303611636,0.0
2020-04-17,36.1,1594470.0,0.49905751040205365,0.0
2020-04-18,36.1,1594470.0,0.30218045103053265,0.0
2020-04-19,36.1,1594470.0,0.246185452863574,0.0
2020-04-20,38.27,2466850.0,0.1779267355385754,0.0
2020-04-21,35.62,2649020.0,0.0,0.0
2020-04-22,35.48,1125610.0,0.0,0.0
2020-04-23,35.48,1233190.0,0.0,0.0
2020-04-24,36.05,1094050.0,0.0,0.0
2020-04-25,36.05,1094050.0,0.0,0.0
2020-04-26,36.05,1094050.0,0.0,0.0
2020-04-27,35.05,1102230.0,0.0,0.0
2020-04-28,34.61,1226410.0,0.0,0.0
2020-04-29,35.14,707440.0,0.6066321898251773,0.0
2020-04-30,35.14,707440.0,0.7260098289698363,0.0
2020-05-01,35.14,707440.0,-0.6160486126318574,-0.9780399575829506
2020-05-02,35.14,707440.0,-0.05112495748326179,0.0
2020-05-03,35.14,707440.0,0.2573537528514862,0.0
2020-05-04,34.96,883050.0,0.018596143170725582,-0.9802379035390913
2020-05-05,35.22,545090.0,0.08203696078536188,0.0
2020-05-06,36.57,1700870.0,0.3763450703583658,0.0
2020-05-07,36.66,1269830.0,0.4811418723935882,0.0
2020-05-08,38.19,2375610.0,0.5528697267485162,0.0
2020-05-09,38.19,2375610.0,0.4743139627389611,0.0
2020-05-10,38.19,2375610.0,0.9409834477119149,0.0
2020-05-11,38.62,1344010.0,0.5951577371452004,0.0
2020-05-12,39.71,1799500.0,0.5992904957383872,0.0
2020-05-13,39.8,1755200.0,0.3446699429303408,0.0
2020-05-14,39.76,995730.0,-0.1712932327762246,0.0
2020-05-15,38.8,1240110.0,-0.18955833953805268,0.0
2020-05-16,38.8,1240110.0,0.3836126777653893,0.0
2020-05-17,38.8,1240110.0,0.2666847007349133,0.0
2020-05-18,39.54,851610.0,0.48378938032935065,0.0
2020-05-19,40.8,1378600.0,0.2090786998160183,0.0
2020-05-20,40.85,738990.0,-0.04797754964480799,0.0
2020-05-21,40.98,1019750.0,0.5481812652821342,0.0
2020-05-22,40.45,795930.0,0.19178743256876868,-0.48380567878484726
2020-05-23,40.45,795930.0,0.5303516540443526,0.0
2020-05-24,40.45,795930.0,-0.023805432021617903,0.0
2020-05-25,40.41,625220.0,0.3767350561295947,0.0
2020-05-26,40.89,626270.0,-0.059215482634802585,0.0
2020-05-27,40.89,958690.0,-0.10393734835088259,0.0
2020-05-28,40.8,458950.0,-0.1493152850307524,0.0
2020-05-29,40.24,806010.0,0.2855816778416434,0.0
2020-05-30,40.24,806010.0,0.0,0.0
2020-05-31,40.24,806010.0,0.9200713597238064,0.0
2020-06-01,40.37,817190.0,0.32625851720305427,-0.9710299680009484
2020-06-02,40.45,1306180.0,-0.050666379043832394,0.0
2020-06-03,40.72,508870.0,0.3917863899065803,0.0
2020-06-04,41.11,868580.0,0.0,0.0
2020-06-05,40.98,586880.0,0.6178165421588347,0.0
2020-06-06,40.98,586880.0,-0.1413503695512191,0.0
2020-06-07,40.98,586880.0,0.35462573977808165,0.0
2020-06-08,41.85,1541960.0,0.547131158101062,0.0
2020-06-09,41.5,670760.0,0.3112347321584821,0.0
2020-06-10,41.59,690860.0,0.4183888293337077,0.0
2020-06-11,38.71,997810.0,-0.4040473494678736,0.0
2020-06-12,39.41,1063220.0,0.03331990912556651,0.0
2020-06-13,39.41,1063220.0,-0.9081326080486178,0.0
2020-06-14,39.41,1063220.0,-0.32572533531735337,0.0
2020-06-15,38.36,638070.0,-0.012581848578217147,0.0
2020-06-16,38.62,1056690.0,0.16061498317867529,0.0
2020-06-17,39.89,2149680.0,0.29567695021008444,0.0
2020-06-18,40.72,1266690.0,0.11900486540980637,-0.9764499710872769
2020-06-19,40.11,1795970.0,0.6752606462687255,0.0
2020-06-20,40.11,1795970.0,0.5040248958393931,0.0
2020-06-21,40.11,1795970.0,-0.9500485751777888,0.0
2020-06-22,40.11,1997120.0,0.46490204939618707,0.0
2020-06-23,40.32,2106770.0,-0.18734378068308752,0.0
2020-06-24,40.02,1882350.0,0.445324641885236,0.0
2020-06-25,39.97,1579880.0,0.49061980303376923,0.0
2020-06-26,39.93,1794130.0,0.0,-0.18901638686656952
2020-06-27,39.93,1794130.0,-0.3135228962637485,0.0
2020-06-28,39.93,1794130.0,0.2063742689788341,0.0
2020-06-29,38.8,2141710.0,-0.946439397521317,0.0
2020-06-30,38.8,1473030.0,-0.5277887928920488,0.0
2020-07-01,39.32,1510610.0,0.7757775792852044,0.681105425581336
2020-07-02,39.67,1347150.0,-0.05493901359538239,0.0
2020-07-03,40.06,599290.0,0.1468762867152691,0.5870993230491877
2020-07-04,40.06,599290.0,0.6141850841231644,0.0
2020-07-05,40.06,599290.0,0.0,0.0
2020-07-06,40.45,810350.0,-0.916101545095444,-0.9161015450954437
2020-07-07,40.54,583010.0,0.301920751730601,0.0
2020-07-08,40.54,467240.0,0.09869110921863472,0.0
2020-07-09,40.59,678930.0,0.09831307828426361,0.0
2020-07-10,40.41,340000.0,0.18708152696490288,0.0
2020-07-11,40.41,340000.0,0.36823132199545705,0.0
2020-07-12,40.41,340000.0,0.049394773940245384,0.17103870958089828
2020-07-13,40.45,580920.0,0.2294253264844883,0.0
2020-07-14,40.45,425960.0,0.10533890873193741,0.0
2020-07-15,40.5,468770.0,0.29353261087089777,0.0
2020-07-16,40.85,878460.0,-0.04613305884413421,0.0
2020-07-17,41.41,1335770.0,0.9078552620485425,0.0
2020-07-18,41.41,1335770.0,0.0,0.0
2020-07-19,41.41,1335770.0,0.020455366931855734,0.0
2020-07-20,40.45,574960.0,0.008167927360369087,0.0
2020-07-21,40.02,439810.0,0.1300976711325348,0.0
2020-07-22,39.5,720410.0,0.4310687904556593,0.0
2020-07-23,40.11,368860.0,0.15342599526047704,0.0
2020-07-24,39.58,876920.0,0.31138151897383587,0.0
2020-07-25,39.58,876920.0,0.03195347636938091,0.0
2020-07-26,39.58,876920.0,-0.19032309142251808,0.0
2020-07-27,36.84,1119400.0,0.2855845436764261,0.0
2020-07-28,38.01,552420.0,0.3769187242724002,0.0
2020-07-29,36.23,399820.0,0.45447337720543146,0.0
2020-07-30,36.79,173730.0,0.09504888206720352,0.0
2020-07-31,36.79,359580.0,0.2878743298351765,0.0
2020-08-01,36.79,359580.0,0.2688257893547416,0.0
2020-08-02,36.79,359580.0,-0.042292021214962006,0.0
2020-08-03,38.14,528550.0,-0.4447782950010152,0.0
2020-08-04,38.8,382000.0,0.1564914912783674,0.0
2020-08-05,38.75,234150.0,0.0409341198392212,0.0
2020-08-06,38.89,432920.0,-0.2192504999693483,-0.6151480674743652
2020-08-07,38.89,221640.0,0.46255518496036535,0.0
2020-08-08,38.89,221640.0,0.3535318057984114,0.0
2020-08-09,38.89,221640.0,0.9316522316075861,0.0
2020-08-10,39.41,310330.0,0.7475136457942427,0.0
2020-08-11,39.84,549990.0,0.14774851563076177,0.0
2020-08-12,40.54,660600.0,0.7758565619587899,0.0
2020-08-13,40.63,380300.0,0.024133667722344376,0.0
2020-08-14,40.63,509440.0,0.4485481809824705,0.0
2020-08-15,40.63,509440.0,0.0,0.0
2020-08-16,40.63,509440.0,0.0,0.0
2020-08-17,40.28,225870.0,0.15463992208242408,0.0
2020-08-18,40.15,88390.0,0.3618511017411948,0.0
2020-08-19,40.98,562910.0,0.4078867346048356,0.0
2020-08-20,40.41,429540.0,0.050285866484045996,0.0
2020-08-21,40.59,548520.0,0.519410014152527,0.0
2020-08-22,40.59,548520.0,0.3709367970004678,0.0
2020-08-23,40.59,548520.0,0.0,0.0
2020-08-24,42.29,1037310.0,0.0,0.0
2020-08-25,43.94,1227490.0,0.0,0.11460410803556442
2020-08-26,44.81,1298440.0,0.4675727832363919,0.0
2020-08-27,46.03,3326890.0,0.5606481097638607,0.0
2020-08-28,45.6,3804130.0,0.1719017943056921,0.0
2020-08-29,45.6,3804130.0,0.5299950144253671,0.0
2020-08-30,45.6,3804130.0,0.0,0.0
2020-08-31,45.77,3631670.0,0.44939746602904057,0.6375430468469858
2020-09-01,46.12,2076920.0,0.30318101542070514,0.011440135538578033
2020-09-02,46.12,2076920.0,0.7201179671101272,0.0
2020-09-03,46.3,2055830.0,0.4072482069540354,0.06524548307061195
2020-09-04,45.85,2920060.0,0.394314250559546,0.0
2020-09-05,45.85,2920060.0,0.9191503035835923,0.0
2020-09-06,45.85,2920060.0,0.0,0.0
2020-09-07,45.41,2220460.0,-0.2157030142843723,0.0
2020-09-08,45.5,1444420.0,0.2991233235225082,0.0
2020-09-09,45.23,1610170.0,0.3587511871010065,0.0
2020-09-10,44.52,1510640.0,0.0,0.0
2020-09-11,44.17,1431590.0,0.2220922964625061,0.0
2020-09-12,44.17,1431590.0,0.7757126595824958,0.0
2020-09-13,44.17,1431590.0,-0.3368586115539074,0.0
2020-09-14,44.26,1309320.0,0.7797679521609099,0.0
2020-09-15,43.99,1658590.0,0.5712234247475863,0.0
2020-09-16,45.14000000000001,221840.0,0.49357417008529114,0.0
2020-09-17,44.43,210810.0,0.30186806991696363,0.0
2020-09-18,44.79,518560.0,0.4492687641953428,0.0
2020-09-19,44.79,518560.0,0.3785175119216244,0.0
2020-09-20,44.79,518560.0,0.0,0.0
2020-09-21,45.06,473020.0,0.35828723972663284,0.0
2020-09-22,44.79,170700.0,0.3100516489939764,0.0
2020-09-23,45.85,583370.0,0.0,0.0
2020-09-24,45.94,273970.0,0.23253575700800871,0.0
2020-09-25,45.85,178820.0,-0.08995756041258571,0.0
2020-09-26,45.85,178820.0,0.5323839941993356,0.5673876013606787
2020-09-27,45.85,178820.0,0.6404625152548155,0.13804098591208458
2020-09-28,45.59,177110.0,0.46740113079015705,0.0
2020-09-29,44.97,244710.0,-0.03308000415563578,0.0
2020-09-30,44.70000000000001,178430.0,0.7442247230404367,0.0
2020-10-01,45.14000000000001,145990.0,0.7252008786114554,0.0
2020-10-02,44.97,232550.0,0.13439540691777238,0.0
2020-10-03,44.97,232550.0,0.6730087407631801,0.0
2020-10-04,44.97,232550.0,0.14670046232640752,0.0
2020-10-05,44.60999999999999,256340.0,0.6368804751740148,0.0
2020-10-06,44.61,245460.0,0.5246238741757615,0.0
2020-10-07,44.34,485060.0,0.059579449519515076,0.0
2020-10-08,44.26,137770.0,0.47944550588727003,0.0
2020-10-09,44.21,218150.0,0.4638548009097576,0.0
2020-10-10,44.21,218150.0,0.4434340689331293,0.0
2020-10-11,44.21,218150.0,0.7075627511367202,0.0
2020-10-12,43.85999999999999,282010.0,0.5417066688338916,0.0
2020-10-13,43.85999999999999,167150.0,0.4966983518873653,0.0
2020-10-14,43.99,678810.0,0.6328237750567497,0.0
2020-10-15,44.26,460270.0,0.3635904742404819,0.0
2020-10-16,44.39000000000001,251320.0,0.47718901614037657,0.0
2020-10-17,44.39,251320.0,0.7465780545026065,0.0
2020-10-18,44.39000000000001,251320.0,0.3579460289329291,0.0
2020-10-19,43.85999999999999,678150.0,0.5026794419779133,0.0
2020-10-20,43.63,571730.0,-0.07547688238056638,0.0
2020-10-21,43.46,287910.0,0.39475521435961125,0.0
2020-10-22,43.9,179460.0,0.26121246127877384,0.0
2020-10-23,43.99,238360.0,0.0,0.0
2020-10-24,43.99,238360.0,0.0,0.0
2020-10-25,43.99,238360.0,0.22536604981869462,0.0
2020-10-26,44.43,266000.0,-0.43220359832048416,0.0
2020-10-27,43.9,163610.0,-0.19488206915557382,0.0
2020-10-28,42.21,247080.0,0.2965964619070292,0.0
2020-10-29,42.83,211090.0,0.0,0.0
2020-10-30,43.54,523960.0,0.3770044574436422,0.0
2020-10-31,43.54,523960.0,0.0,0.0
2020-11-01,43.54,523960.0,-0.4979307233976822,0.0
2020-11-02,42.97,122440.0,0.2694701324993124,0.0
2020-11-03,42.92,80450.0,0.7827332980232313,0.0
2020-11-04,43.37,199140.0,0.7985711005516352,0.0
2020-11-05,43.28,255810.0,0.20829275203868747,0.0
2020-11-06,42.92,147850.0,0.3846488818526268,0.0
2020-11-07,42.92,147850.0,0.9434426333755256,0.0
2020-11-08,42.92,147850.0,0.45224474894348543,0.0
2020-11-09,43.1,266160.0,0.6198000994045287,0.0
2020-11-10,43.41,1107700.0,0.3219549220986664,0.0
2020-11-11,43.41,512860.0,0.0,0.0
2020-11-12,43.19,356940.0,0.6173945935443044,0.0
2020-11-13,43.37,459050.0,0.31840895023196936,0.0
2020-11-14,43.37,459050.0,0.3926107818260789,0.0
2020-11-15,43.37,459050.0,0.5942213551606984,0.0
2020-11-16,42.79,896740.0,0.28022831810327875,0.0
2020-11-17,43.01,468290.0,0.5646934942342341,0.0
2020-11-18,43.01,485750.0,0.4973696414381266,0.0
2020-11-19,45.06,1877310.0,0.46534069292247293,0.0
2020-11-20,44.97,705480.0,0.5271581526224811,0.0
2020-11-21,44.97,705480.0,0.4938042410649359,0.0
2020-11-22,44.97,705480.0,0.8823378249071538,0.0
2020-11-23,45.06,776920.0,0.28308712057769303,0.0
2020-11-24,44.61,886820.0,-0.331366794416681,0.0
2020-11-25,44.79,694950.0,0.024209779221564587,0.0
2020-11-26,45.68,1630020.0,0.6406132045667619,0.0
2020-11-27,45.59,627770.0,0.4702649507671594,0.0
2020-11-28,45.59,627770.0,0.8480148036032916,0.0
2020-11-29,45.59,627770.0,0.9644820161629468,0.0
2020-11-30,45.14000000000001,515420.0,-0.02225102980931601,0.0
2020-12-01,44.97,907360.0,0.7632194773759693,0.946628306992352
2020-12-02,45.23,632830.0,0.5377684134291486,0.0
2020-12-03,44.97,688180.0,0.6540155676193535,0.0
2020-12-04,45.14,901290.0,0.7315170748042875,0.0
2020-12-05,45.14,901290.0,0.882535349112004,0.0
2020-12-06,45.14,901290.0,0.4130629617720843,0.0
2020-12-07,45.59,534840.0,0.6335951325949283,0.0
2020-12-08,45.06,768990.0,0.3725957168000085,0.0
2020-12-09,46.48,1540750.0,-0.9830444129183891,0.0
2020-12-10,45.85,906890.0,0.5213098350912333,0.0
2020-12-11,47.1,1131390.0,0.6636876487173141,0.0
2020-12-12,47.1,1131390.0,0.5408378057181835,0.0
2020-12-13,47.1,1131390.0,0.5175811368972063,0.0
2020-12-14,48.43,1162870.0,0.6464648283519117,0.0
2020-12-15,47.9,1249090.0,0.5727520703803749,0.0
2020-12-16,47.72,651030.0,0.4171565586002543,0.0
2020-12-17,46.48,1365140.0,0.47522526669005566,0.0
2020-12-18,47.81,839990.0,0.25735933636315167,0.0
2020-12-19,47.81,839990.0,0.19367926940321928,0.0
2020-12-20,47.81,839990.0,0.8094873651862146,0.0
2020-12-21,47.99,838750.0,0.7869402676820755,0.0
2020-12-22,47.28,640360.0,0.2963643101044,0.0
2020-12-23,47.19,866960.0,0.5871135764422694,0.0
2020-12-24,46.83,833500.0,0.1466240318259225,0.0
2020-12-25,47.19,394190.0,0.39590527047403157,0.0
2020-12-26,47.19,394190.0,-0.16364178713411093,0.0
2020-12-27,47.19,394190.0,0.6465983067173512,0.0
2020-12-28,48.7,1758050.0,0.3695847068115005,0.0
2020-12-29,48.60999999999999,1165010.0,0.3918448807671666,0.0
2020-12-30,48.79,456950.0,0.40538147254846985,0.0
2020-12-31,48.52,566460.0,0.24071694662173598,0.0
2021-01-01,48.52,566460.0,0.3555623613647185,0.0
2021-01-02,48.52,566460.0,0.7338158247681956,0.0
2021-01-03,48.52,566460.0,-0.15036733821034437,0.0
2021-01-04,48.79,1330000.0,0.649303257498624,0.0
2021-01-05,48.97,746800.0,0.37019424079335295,0.0
2021-01-06,49.14,691800.0,0.670658648852259,0.0
2021-01-07,49.41,755500.0,0.6590800229460001,0.0
2021-01-08,49.94,1314800.0,0.6938811173895375,0.0
2021-01-09,49.94,1314800.0,0.4696046628523619,0.0
2021-01-10,49.94,1314800.0,0.9767869403585792,0.0
2021-01-11,50.92,1140700.0,0.4821636333529439,0.0
2021-01-12,50.92,656300.0,0.7342684660106897,0.0
2021-01-13,50.65,792700.0,0.34079980605747556,0.0
2021-01-14,49.94,1187700.0,0.36476989015936856,-0.9278283603489399
2021-01-15,49.76,1236000.0,0.2611460164189339,0.0
2021-01-16,49.76,1236000.0,0.3420176948420704,0.0
2021-01-17,49.76,1236000.0,0.5518833183450624,0.0
2021-01-18,49.85,1240800.0,0.5254307155031711,0.0
2021-01-19,47.1,805900.0,0.2067321405879089,0.0
2021-01-20,47.37,1368100.0,0.47807945233459276,0.0
2021-01-21,48.78999999999999,961300.0,0.4205640309320933,0.0
2021-01-22,48.25,990800.0,0.3776166271418333,0.0
2021-01-23,48.25,990800.0,0.08558380377611943,-0.9287542775273323
2021-01-24,48.25,990800.0,0.952006154693663,0.0
2021-01-25,47.9,906400.0,0.2804160986820029,0.0
2021-01-26,46.74,1198900.0,0.44585986070645356,0.0
2021-01-27,45.06,1168700.0,-0.23829722194932398,0.0
2021-01-28,41.94,1593800.0,-0.037758750084322,0.0
2021-01-29,43.54,734900.0,0.17008119423149357,0.0
2021-01-30,43.54,734900.0,0.8176438398659229,0.0
2021-01-31,43.54,734900.0,0.2860228518644969,0.0
2021-02-01,43.1,693200.0,-0.06768710950079071,0.0
2021-02-02,44.17,1078600.0,0.07938590488629418,0.3055029325187206
2021-02-03,44.88,707800.0,0.37739219751933384,0.0
2021-02-04,45.59,364700.0,0.4731518677435816,0.0
2021-02-05,46.39,570400.0,0.31095521030947565,0.0
2021-02-06,46.39,570400.0,-0.129302001092583,0.0
2021-02-07,46.39,570400.0,-0.32887780596502125,0.0
2021-02-08,46.21,2088700.0,0.08389980287756765,0.0
2021-02-09,47.1,1327100.0,0.6121308404641848,0.0
2021-02-10,47.1,1327100.0,-0.04471394047141081,0.0
2021-02-11,47.1,1327100.0,0.89095114544034,0.0
2021-02-12,47.1,1327100.0,0.6160989399068059,0.0
2021-02-13,47.1,1327100.0,0.4530446035787464,0.0
2021-02-14,47.1,1327100.0,0.43440484348684555,0.0
2021-02-15,47.1,1327100.0,-0.06538588181138039,0.0
2021-02-16,47.1,1327100.0,0.4713324108161033,0.0
2021-02-17,49.5,1271200.0,0.7108939868398012,0.0
2021-02-18,49.85,1304600.0,0.5900008458799373,0.0
2021-02-19,49.94,1466000.0,-0.25675627496093506,0.0
2021-02-20,49.94,1466000.0,0.9432297367602588,0.0
2021-02-21,49.94,1466000.0,0.0,0.0
2021-02-22,50.83,2133700.0,0.4578527551610023,0.0
2021-02-23,50.48,1314000.0,0.49907022295519704,0.0
2021-02-24,50.92,1965900.0,0.37871427686574555,0.0
2021-02-25,51.9,2473000.0,0.40382738727410994,0.6724725440144539
2021-02-26,51.72,1319300.0,0.27204780746251345,0.0
2021-02-27,51.72,1319300.0,0.0,0.0
2021-02-28,51.72,1319300.0,0.6300637062328557,0.0
2021-03-01,52.43,5292000.0,-0.36506936699151993,0.0
2021-03-02,52.08,3858000.0,0.5851603506016546,0.929383996874094
2021-03-03,51.99,4286300.0,0.3685869369655848,0.0
2021-03-04,51.36,4348500.0,0.3896947422597026,0.0
2021-03-05,51.54,4894700.0,0.45300035970285535,0.0
2021-03-06,51.54,4894700.0,0.6751192209000388,0.0
2021-03-07,51.54,4894700.0,0.7682561138644816,0.0
2021-03-08,51.9,3852200.0,0.3720797250280157,0.0
2021-03-09,50.29999999999999,4097200.0,0.0233558105925719,0.0
2021-03-10,49.59,4298000.0,0.2383355516940355,0.0
2021-03-11,49.41,2905500.0,0.5070505229689714,0.0
2021-03-12,49.41,2127200.0,0.2967969994060695,0.0
2021-03-13,49.41,2127200.0,0.903063576668501,0.0
2021-03-14,49.41,2127200.0,0.2213362529873848,0.0
2021-03-15,50.74,4551600.0,0.41922535258345306,0.3316196817904711
2021-03-16,51.35999999999999,4964600.0,0.68132970307488,0.0
2021-03-17,51.36,4739600.0,0.4129686150408816,0.0
2021-03-18,51.28,3442900.0,0.5617454272694886,0.0
2021-03-19,50.03,4493400.0,0.4731629132293165,0.0
2021-03-20,50.03,4493400.0,0.6978586595505476,0.0
2021-03-21,50.03,4493400.0,0.13095465674996382,0.0
2021-03-22,49.76,963700.0,0.325206020846963,0.0
2021-03-23,50.830000000000005,1753800.0,0.022655678835386994,0.0
2021-03-24,50.03,1694900.0,-0.2576299930612246,0.1006389632821083
2021-03-25,49.94,889500.0,0.1581873614341021,0.0
2021-03-26,49.68,1148200.0,0.10047895259534323,0.0
2021-03-27,49.68,1148200.0,0.9367675933754074,0.0
2021-03-28,49.68,1148200.0,0.0776177020743489,0.0
2021-03-29,49.41,662600.0,0.3564075911417604,0.0
2021-03-30,49.32,969300.0,0.5065100478939712,0.0
2021-03-31,48.97,935900.0,0.3757111577627559,0.0
2021-04-01,50.03,679900.0,0.5396327708466826,0.0
2021-04-02,50.21,1046700.0,0.6077035490889103,0.0
2021-04-03,50.21,1046700.0,0.6017186706885695,0.0
2021-04-04,50.21,1046700.0,0.4619597678538412,0.0
2021-04-05,49.68,1662400.0,0.23759734636405477,0.0
2021-04-06,49.59,1105900.0,0.5400165761820973,0.0
2021-04-07,49.59,1256900.0,0.7595460304790842,0.0
